,train_netrmse,test_rmse,test_mape,train_rmse,val_rmse,train_mape,val_mape,train_diff,val_diff,DropoutProp,activationFunction,batchSize,epochSize,exec_time,hiddenLayers,hiddenNodes,l1Penalty,learningRate,loss,optimizer,standardizationType,status,timeWindow,useHoliday,useWeekday,weightInit
1933,0.124750383743,14990.6190903,0.176025498284,8357.61873386,11643.600917,0.0793073373295,0.105798911372,-0.00141836542947,-0.0328278631179,0.0114442466531,sigmoid,36,25,99.7057030201,1,265,7.86349763962e-08,0.00167964277549,11643.600917,adam,zscore,ok,37,True,True,glorot_uniform
9818,0.108862060607,14842.03479,0.175626543257,7655.84534821,11643.7366544,0.0732161574402,0.105579368015,-0.00419065345617,-0.0305154992491,0.0102954236538,sigmoid,31,31,126.737056971,1,300,2.96344232788e-08,0.00372459698418,11643.7366544,adam,zscore,ok,24,False,True,normal
9604,0.120611020705,14930.9542838,0.174105802028,8005.738303,11643.9247394,0.0760619613919,0.104915774606,-0.00080539916548,-0.0314720780453,0.0110000640725,sigmoid,36,31,156.884679079,1,300,3.49128184861e-08,0.00288664060791,11643.9247394,adam,zscore,ok,46,False,True,normal
5958,0.112959478777,14645.2600471,0.173869995763,7791.76537018,11643.9364685,0.0742989544711,0.105870262366,-0.00377807053459,-0.0311396342846,0.0112700286303,sigmoid,36,29,114.451361179,1,255,7.6931619636e-08,0.00531920867382,11643.9364685,adam,zscore,ok,38,True,True,normal
4443,0.115565575296,14782.9804843,0.175028466482,8396.07840013,11644.2687724,0.0767183949585,0.105269469647,0.00908572076688,-0.023572794683,0.00613590024136,sigmoid,36,29,152.12470293,1,270,1.22282489832e-07,0.0047140372845,11644.2687724,adam,zscore,ok,30,True,True,normal
1989,0.125013956661,14818.304649,0.174007727032,8447.78240809,11644.3482008,0.0814151671513,0.105891552274,0.00258947897574,-0.0275933561292,0.0154248934656,sigmoid,14,27,475.167003155,1,250,1.49509828613e-08,0.0010720988321,11644.3482008,adam,zscore,ok,145,True,True,glorot_uniform
9506,0.123137659325,14934.3707144,0.1746558055,8399.80255688,11644.486298,0.079071116388,0.104335768604,-0.00226010077245,-0.0342986323604,0.0126813338076,sigmoid,36,29,133.296334982,1,300,3.3411497785e-08,0.00165557621352,11644.486298,adam,zscore,ok,37,False,True,normal
1270,0.112244312489,15043.4395543,0.176585970451,7932.9248091,11644.5521083,0.0756932913613,0.105658433757,-0.00496877632472,-0.0344179088638,0.00558189926105,sigmoid,52,30,207.900164843,1,245,1.2956990769e-08,0.00296198051468,11644.5521083,adam,zscore,ok,95,True,True,glorot_uniform
10490,0.115321075877,14929.6729229,0.177594389231,7855.13908355,11644.5532036,0.0747990599674,0.106238927636,0.00324215566779,-0.0284445961698,0.0250034891345,sigmoid,34,30,200.248744965,1,285,4.8689225956e-08,0.00391647187471,11644.5532036,adam,zscore,ok,48,False,True,normal
9823,0.118935698613,15012.190214,0.177291861905,8259.57619495,11644.6916027,0.0782438345629,0.105483423224,0.000950142403357,-0.0321818059313,0.0102175436075,sigmoid,38,28,151.563323021,1,295,3.30665762855e-08,0.00181742515394,11644.6916027,adam,zscore,ok,48,False,True,glorot_normal
5311,0.116010690184,14799.2092553,0.173125088805,8066.2578779,11644.735481,0.0763331162261,0.104845707396,-0.00491390321263,-0.0325658356328,0.00831395618652,sigmoid,50,29,81.0034050941,1,275,7.61900350097e-08,0.00395494192926,11644.735481,adam,zscore,ok,24,False,True,normal
7711,0.125809335491,14982.5187767,0.175237847787,8466.16207841,11644.7592183,0.0797257997189,0.104531116203,-0.00215966531231,-0.0344254505592,0.0173148350447,sigmoid,36,29,134.111289978,1,300,3.00419586295e-08,0.00148608506594,11644.7592183,adam,zscore,ok,44,False,True,normal
7311,0.113247377753,14925.0039083,0.176708933744,7871.72210131,11644.9902673,0.0749085178078,0.105287971995,-0.00366091076872,-0.0338211196654,0.0155536158836,sigmoid,27,33,217.81169486,1,290,3.78255094093e-08,0.00211309726815,11644.9902673,adam,zscore,ok,39,False,True,normal
9617,0.118671504758,15009.6760322,0.177084633249,8171.15199671,11644.9936991,0.0765919364769,0.104790756725,-0.00338497917864,-0.0346426416567,0.0128401460883,sigmoid,33,31,136.644139051,1,295,5.0493268383e-08,0.00190244125114,11644.9936991,adam,zscore,ok,32,False,True,normal
8632,0.137367339101,14529.6956314,0.176439709776,8968.27186632,11645.277488,0.0861094845511,0.109216067891,0.0123289375813,-0.0173360591276,0.0118381190169,sigmoid,37,30,136.950110912,1,300,4.85104022531e-08,0.00219259384116,11645.277488,rms,zscore,ok,38,False,True,normal
8668,0.120090688147,15086.3243397,0.177011865415,8242.21470444,11645.3123429,0.0783916010551,0.105580722671,-0.00441500088418,-0.0356314026999,0.0131490225614,sigmoid,36,29,139.168906927,1,295,4.58482855508e-08,0.00191297111333,11645.3123429,adam,zscore,ok,35,False,True,normal
8682,0.122389294313,15009.5697358,0.174800799297,8222.28613513,11645.3862657,0.0775991318308,0.104072951357,-0.00155704184156,-0.0340433412079,0.0121990261652,sigmoid,34,31,150.221853018,1,300,3.19773152764e-08,0.00186591209459,11645.3862657,adam,zscore,ok,34,False,True,normal
9907,0.113542777539,14876.5313213,0.173912796708,8100.87584128,11645.3948715,0.0753821770598,0.104133418503,0.00130114795012,-0.0293802395531,0.0154707758956,sigmoid,31,31,195.991613865,1,290,5.80312327433e-08,0.00307363414683,11645.3948715,adam,zscore,ok,38,False,True,normal
6272,0.00416535868904,14761.4279258,0.175158116463,9175.1421296,11645.6875877,0.0875716536704,0.105811355996,0.0139097921198,-0.0287900729407,0.00963815784391,sigmoid,38,31,167.546858072,1,295,8.50315303515e-08,0.00258464090838,11645.6875877,adam,minmax,ok,58,False,True,normal
1093,0.121655528199,14651.4664288,0.17767278811,8450.43572821,11645.7723475,0.081526338162,0.10743873389,0.00367657177169,-0.0244678872455,0.00389473077815,sigmoid,63,32,192.484283924,1,120,4.36453436152e-08,0.00774054260653,11645.7723475,adam,zscore,ok,245,True,True,zero
8543,0.126840667754,14971.5692675,0.177162275126,8544.24862406,11645.9621635,0.0810671855224,0.105969923322,9.04520681585e-06,-0.032303559305,0.0105625215847,sigmoid,32,29,168.497761965,1,290,6.97040296774e-08,0.00130789905124,11645.9621635,adam,zscore,ok,49,False,True,normal
10439,0.113300081123,14901.0944491,0.175298493743,7827.83536618,11646.0834445,0.0740762269427,0.105441670187,-0.00453443089876,-0.0325853136174,0.00896207470548,sigmoid,37,28,125.170821905,1,300,4.42898696304e-08,0.00392627368306,11646.0834445,adam,zscore,ok,33,False,True,normal
4574,0.119152351593,15152.1701005,0.176820405317,8384.42799838,11646.1236202,0.078356246101,0.105115986242,-0.00359420272598,-0.0353735777689,0.00860383921244,sigmoid,41,29,127.397840023,1,260,3.47771038159e-08,0.0022789974867,11646.1236202,adam,zscore,ok,46,True,True,normal
2634,0.133042658929,15036.7765137,0.176290361244,8728.56451704,11646.2015304,0.0821311643651,0.105522685894,-0.000144608751598,-0.0322242792067,0.0127755698191,sigmoid,42,28,119.074859858,1,280,1.9739626464e-07,0.0014954015979,11646.2015304,adam,zscore,ok,34,True,True,normal
4228,0.138227267176,14793.557862,0.177232410363,8840.86937477,11646.2241494,0.0840625590175,0.106994292976,0.00227752983874,-0.0299903754322,0.0241456441517,sigmoid,8,14,163.109035015,1,230,1.83341775032e-08,0.00107006579709,11646.2241494,adam,zscore,ok,45,True,True,glorot_normal
6484,0.118349865897,15072.7028777,0.176649768689,8111.55643835,11646.3594728,0.0765549094898,0.105471278278,-0.00527862285189,-0.0365390890184,0.00990529812809,sigmoid,38,30,175.161020994,1,295,7.64821234545e-08,0.00227581573196,11646.3594728,adam,zscore,ok,54,False,True,normal
1005,0.125587422884,14687.3824978,0.175267793134,8426.95596861,11646.4010955,0.0804115421971,0.106728218929,0.00237280416935,-0.0287404728941,0.00362639371332,sigmoid,73,31,168.227725029,1,125,1.69813548337e-07,0.00474166470999,11646.4010955,adam,zscore,ok,211,True,True,glorot_normal
4657,0.130531363575,14996.1915661,0.176932391066,8801.99391366,11646.9273118,0.0827144017774,0.105941272958,0.00322373538063,-0.0319264068449,0.0145017455577,sigmoid,37,21,95.647028923,1,255,2.62209222852e-08,0.00189026415664,11646.9273118,adam,zscore,ok,42,True,True,normal
9181,0.110598861035,14893.6810031,0.175109119205,7736.10539746,11647.0470333,0.0732736205207,0.105533879103,-0.00661675374538,-0.0345975828793,0.0171139162065,sigmoid,37,30,144.015820026,1,295,2.91882763759e-08,0.00350578852583,11647.0470333,adam,zscore,ok,38,False,True,normal
10262,0.115153551829,14975.0806348,0.176523584883,8115.88572333,11647.0898342,0.0762244053652,0.104915224325,-0.000693801656677,-0.0323219575437,0.0140564772794,sigmoid,36,31,192.364328861,1,295,2.474720966e-08,0.00235789248692,11647.0898342,adam,zscore,ok,59,False,True,normal
10884,0.116386399279,14836.0213869,0.173949539732,8108.67868718,11647.6186326,0.0766445872234,0.103867331695,-0.00398668316691,-0.0329387464481,0.0117573872948,sigmoid,32,29,123.675300837,1,300,5.37075027903e-08,0.00229228705173,11647.6186326,adam,zscore,ok,35,False,True,normal
9312,0.116786251889,15057.5710328,0.174982718279,8051.54984653,11647.6794941,0.076283577116,0.104045971629,-0.00311681034752,-0.0336225319669,0.0245624803285,sigmoid,34,31,144.5180161,1,300,2.23595429263e-08,0.0023357911941,11647.6794941,adam,zscore,ok,25,False,True,normal
6757,0.128894873387,14857.6044659,0.175272603585,8536.32109268,11647.8175177,0.0813875986416,0.105293511885,0.00164880212734,-0.0306509185384,0.0122055966029,sigmoid,38,29,153.466495991,1,285,7.10900457741e-08,0.00149818845878,11647.8175177,adam,zscore,ok,55,False,True,normal
4508,0.117206948196,14705.4847996,0.172861969536,7973.06930308,11647.8423324,0.0757286143016,0.105691284784,0.000245306638655,-0.0284323212299,0.0086861792122,sigmoid,40,27,91.7501220703,1,280,1.1507845574e-07,0.00537886447925,11647.8423324,adam,zscore,ok,29,True,True,normal
2790,0.123709170375,14942.2244285,0.176460751926,8185.27606174,11647.8882874,0.0774590486489,0.105077038967,-0.00449204248173,-0.036043654592,0.0205542097507,sigmoid,40,28,140.780735016,1,270,1.42007613494e-07,0.00238573155632,11647.8882874,adam,zscore,ok,30,True,True,normal
