,DropoutProp,activationFunction,batchSize,earlyStopping,epochSize,exec_time,hiddenLayers,hiddenNodes,indexID,l1Penalty,learningRate,noFillZero,optimizer,standardizationType,stationIDs,test_mape,test_rmse,timeWindow,train_mape,train_rmse,useHoliday,useWeekday,val_mape,val_rmse,weightInit
1510,0.001,relu,1,True,15,1188.74590588,2,80,1510,1e-06,0.256666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1511,0.001,relu,1,True,15,1684.19934583,2,80,1511,1e-06,0.259,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1512,0.001,relu,1,True,15,1055.63845515,2,80,1512,1e-06,0.261333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1513,0.001,relu,1,True,15,1388.09787798,2,80,1513,1e-06,0.263666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1514,0.001,relu,1,True,15,1091.69506717,2,80,1514,1e-06,0.266,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1515,0.001,relu,1,True,15,1661.40682387,2,80,1515,1e-06,0.268333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1516,0.001,relu,1,True,15,1065.43183708,2,80,1516,1e-06,0.270666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1517,0.001,relu,1,True,15,1141.42708206,2,80,1517,1e-06,0.273,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1518,0.001,relu,1,True,15,1504.42580509,2,80,1518,1e-06,0.275333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1519,0.001,relu,1,True,15,1126.89551401,2,80,1519,1e-06,0.277666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1520,0.001,relu,1,True,15,1503.66805196,2,80,1520,1e-06,0.28,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1521,0.001,relu,1,True,15,1335.04495001,2,80,1521,1e-06,0.282333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1522,0.001,relu,1,True,15,1256.69623899,2,80,1522,1e-06,0.284666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1523,0.001,relu,1,True,15,1178.11855602,2,80,1523,1e-06,0.287,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1524,0.001,relu,1,True,15,1615.75838304,2,80,1524,1e-06,0.289333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1525,0.001,relu,1,True,15,1163.05448699,2,80,1525,1e-06,0.291666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1526,0.001,relu,1,True,15,1542.45443392,2,80,1526,1e-06,0.294,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1527,0.001,relu,1,True,15,1152.853091,2,80,1527,1e-06,0.296333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1528,0.001,relu,1,True,15,1435.002702,2,80,1528,1e-06,0.298666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1529,0.001,relu,1,True,15,1766.71876693,2,80,1529,1e-06,0.301,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1530,0.001,relu,1,True,15,1195.99346519,2,80,1530,1e-06,0.303333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1531,0.001,relu,1,True,15,1169.14976621,2,80,1531,1e-06,0.305666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1532,0.001,relu,1,True,15,1094.04400301,2,80,1532,1e-06,0.308,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1533,0.001,relu,1,True,15,1147.16489482,2,80,1533,1e-06,0.310333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1534,0.001,relu,1,True,15,2128.99307013,2,80,1534,1e-06,0.312666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1535,0.001,relu,1,True,15,1029.20620394,2,80,1535,1e-06,0.315,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1536,0.001,relu,1,True,15,1427.46337414,2,80,1536,1e-06,0.317333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1537,0.001,relu,1,True,15,1141.03822184,2,80,1537,1e-06,0.319666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1538,0.001,relu,1,True,15,1905.65636921,2,80,1538,1e-06,0.322,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1539,0.001,relu,1,True,15,1777.09964514,2,80,1539,1e-06,0.324333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1540,0.001,relu,1,True,15,1227.995965,2,80,1540,1e-06,0.326666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1541,0.001,relu,1,True,15,1060.14105105,2,80,1541,1e-06,0.329,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1542,0.001,relu,1,True,15,1354.333426,2,80,1542,1e-06,0.331333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1543,0.001,relu,1,True,15,1245.37733197,2,80,1543,1e-06,0.333666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1544,0.001,relu,1,True,15,817.597523928,2,80,1544,1e-06,0.336,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1545,0.001,relu,1,True,15,1496.95303607,2,80,1545,1e-06,0.338333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1546,0.001,relu,1,True,15,1165.68465209,2,80,1546,1e-06,0.340666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1547,0.001,relu,1,True,15,1174.49134612,2,80,1547,1e-06,0.343,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1548,0.001,relu,1,True,15,1175.05162096,2,80,1548,1e-06,0.345333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1549,0.001,relu,1,True,15,1202.6415801,2,80,1549,1e-06,0.347666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1550,0.001,relu,1,True,15,1698.0122118,2,80,1550,1e-06,0.35,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1551,0.001,relu,1,True,15,1547.41527104,2,80,1551,1e-06,0.352333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1552,0.001,relu,1,True,15,1064.64897704,2,80,1552,1e-06,0.354666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1553,0.001,relu,1,True,15,1096.92421603,2,80,1553,1e-06,0.357,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1554,0.001,relu,1,True,15,1067.00420809,2,80,1554,1e-06,0.359333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1555,0.001,relu,1,True,15,1135.99520588,2,80,1555,1e-06,0.361666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1556,0.001,relu,1,True,15,1469.2930181,2,80,1556,1e-06,0.364,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1557,0.001,relu,1,True,15,1226.92294407,2,80,1557,1e-06,0.366333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1558,0.001,relu,1,True,15,1164.75599885,2,80,1558,1e-06,0.368666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1559,0.001,relu,1,True,15,1159.65717578,2,80,1559,1e-06,0.371,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1560,0.001,relu,1,True,15,1199.05075192,2,80,1560,1e-06,0.373333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1561,0.001,relu,1,True,15,1206.57784796,2,80,1561,1e-06,0.375666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1562,0.001,relu,1,True,15,1618.93188405,2,80,1562,1e-06,0.378,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1563,0.001,relu,1,True,15,1586.86751103,2,80,1563,1e-06,0.380333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1564,0.001,relu,1,True,15,1133.47699618,2,80,1564,1e-06,0.382666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1565,0.001,relu,1,True,15,1019.07229209,2,80,1565,1e-06,0.385,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1566,0.001,relu,1,True,15,1174.05330205,2,80,1566,1e-06,0.387333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1567,0.001,relu,1,True,15,1320.67639303,2,80,1567,1e-06,0.389666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1568,0.001,relu,1,True,15,1664.17091179,2,80,1568,1e-06,0.392,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1569,0.001,relu,1,True,15,1343.28442788,2,80,1569,1e-06,0.394333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1570,0.001,relu,1,True,15,1139.85440898,2,80,1570,1e-06,0.396666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1571,0.001,relu,1,True,15,1132.36026311,2,80,1571,1e-06,0.399,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1572,0.001,relu,1,True,15,1125.34319615,2,80,1572,1e-06,0.401333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1573,0.001,relu,1,True,15,1085.07715082,2,80,1573,1e-06,0.403666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1574,0.001,relu,1,True,15,1601.07426405,2,80,1574,1e-06,0.406,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1575,0.001,relu,1,True,15,1284.25790095,2,80,1575,1e-06,0.408333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1576,0.001,relu,1,True,15,1215.89645696,2,80,1576,1e-06,0.410666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1577,0.001,relu,1,True,15,1103.81466198,2,80,1577,1e-06,0.413,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1578,0.001,relu,1,True,15,1135.65403295,2,80,1578,1e-06,0.415333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1579,0.001,relu,1,True,15,1077.91261196,2,80,1579,1e-06,0.417666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1580,0.001,relu,1,True,15,1358.41215205,2,80,1580,1e-06,0.42,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1581,0.001,relu,1,True,15,1346.19471288,2,80,1581,1e-06,0.422333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1582,0.001,relu,1,True,15,1123.56101084,2,80,1582,1e-06,0.424666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1583,0.001,relu,1,True,15,1429.47186995,2,80,1583,1e-06,0.427,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1584,0.001,relu,1,True,15,1177.83789587,2,80,1584,1e-06,0.429333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1585,0.001,relu,1,True,15,1545.1693399,2,80,1585,1e-06,0.431666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1586,0.001,relu,1,True,15,1121.23814797,2,80,1586,1e-06,0.434,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1587,0.001,relu,1,True,15,1087.83067918,2,80,1587,1e-06,0.436333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1588,0.001,relu,1,True,15,1066.25445294,2,80,1588,1e-06,0.438666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1589,0.001,relu,1,True,15,1354.32979107,2,80,1589,1e-06,0.441,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1590,0.001,relu,1,True,15,1205.07590008,2,80,1590,1e-06,0.443333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1591,0.001,relu,1,True,15,1104.17252994,2,80,1591,1e-06,0.445666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1592,0.001,relu,1,True,15,1070.33151293,2,80,1592,1e-06,0.448,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1593,0.001,relu,1,True,15,1040.97933698,2,80,1593,1e-06,0.450333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1594,0.001,relu,1,True,15,1452.10641193,2,80,1594,1e-06,0.452666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1595,0.001,relu,1,True,15,1648.22843409,2,80,1595,1e-06,0.455,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1596,0.001,relu,1,True,15,1288.49968505,2,80,1596,1e-06,0.457333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1597,0.001,relu,1,True,15,1639.59499788,2,80,1597,1e-06,0.459666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1598,0.001,relu,1,True,15,1065.69220495,2,80,1598,1e-06,0.462,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1599,0.001,relu,1,True,15,1441.00608182,2,80,1599,1e-06,0.464333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1600,0.001,relu,1,True,15,1116.42456388,2,80,1600,1e-06,0.466666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1601,0.001,relu,1,True,15,1750.30455208,2,80,1601,1e-06,0.469,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1602,0.001,relu,1,True,15,1256.44875407,2,80,1602,1e-06,0.471333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1603,0.001,relu,1,True,15,1301.7182951,2,80,1603,1e-06,0.473666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1604,0.001,relu,1,True,15,1105.19659591,2,80,1604,1e-06,0.476,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1605,0.001,relu,1,True,15,1647.53815103,2,80,1605,1e-06,0.478333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1606,0.001,relu,1,True,15,940.454825163,2,80,1606,1e-06,0.480666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1607,0.001,relu,1,True,15,1323.37013507,2,80,1607,1e-06,0.483,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1608,0.001,relu,1,True,15,1040.89078999,2,80,1608,1e-06,0.485333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1609,0.001,relu,1,True,15,1093.65922403,2,80,1609,1e-06,0.487666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1610,0.001,relu,1,True,15,1099.60535288,2,80,1610,1e-06,0.49,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1611,0.001,relu,1,True,15,1202.79550505,2,80,1611,1e-06,0.492333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1612,0.001,relu,1,True,15,1406.5420258,2,80,1612,1e-06,0.494666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1613,0.001,relu,1,True,15,1067.28821802,2,80,1613,1e-06,0.497,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1614,0.001,relu,1,True,15,1072.22981811,2,80,1614,1e-06,0.499333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1615,0.001,relu,1,True,15,1118.25043488,2,80,1615,1e-06,0.501666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1616,0.001,relu,1,True,15,1422.21943808,2,80,1616,1e-06,0.504,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1617,0.001,relu,1,True,15,1056.45607901,2,80,1617,1e-06,0.506333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1618,0.001,relu,1,True,15,1237.35170698,2,80,1618,1e-06,0.508666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1619,0.001,relu,1,True,15,1202.12331104,2,80,1619,1e-06,0.511,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1620,0.001,relu,1,True,15,991.67069602,2,80,1620,1e-06,0.513333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1621,0.001,relu,1,True,15,1106.3175149,2,80,1621,1e-06,0.515666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1622,0.001,relu,1,True,15,1296.99558687,2,80,1622,1e-06,0.518,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1623,0.001,relu,1,True,15,1554.43674803,2,80,1623,1e-06,0.520333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1624,0.001,relu,1,True,15,1018.80163693,2,80,1624,1e-06,0.522666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1625,0.001,relu,1,True,15,1200.51957583,2,80,1625,1e-06,0.525,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1626,0.001,relu,1,True,15,961.241157055,2,80,1626,1e-06,0.527333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1627,0.001,relu,1,True,15,1184.97926593,2,80,1627,1e-06,0.529666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1628,0.001,relu,1,True,15,1104.46341991,2,80,1628,1e-06,0.532,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1629,0.001,relu,1,True,15,1402.13906312,2,80,1629,1e-06,0.534333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1630,0.001,relu,1,True,15,1244.11521196,2,80,1630,1e-06,0.536666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1631,0.001,relu,1,True,15,1201.97626901,2,80,1631,1e-06,0.539,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1632,0.001,relu,1,True,15,1123.41978097,2,80,1632,1e-06,0.541333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1633,0.001,relu,1,True,15,1164.82819796,2,80,1633,1e-06,0.543666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1634,0.001,relu,1,True,15,1259.42366815,2,80,1634,1e-06,0.546,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1635,0.001,relu,1,True,15,1161.04010201,2,80,1635,1e-06,0.548333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1636,0.001,relu,1,True,15,1604.59755492,2,80,1636,1e-06,0.550666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1637,0.001,relu,1,True,15,1185.08524585,2,80,1637,1e-06,0.553,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1638,0.001,relu,1,True,15,1108.27646899,2,80,1638,1e-06,0.555333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1639,0.001,relu,1,True,15,1134.26139212,2,80,1639,1e-06,0.557666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1640,0.001,relu,1,True,15,1181.03918004,2,80,1640,1e-06,0.56,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1641,0.001,relu,1,True,15,1525.30085778,2,80,1641,1e-06,0.562333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1642,0.001,relu,1,True,15,1107.56364298,2,80,1642,1e-06,0.564666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1643,0.001,relu,1,True,15,1372.468961,2,80,1643,1e-06,0.567,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1644,0.001,relu,1,True,15,1087.09451699,2,80,1644,1e-06,0.569333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1645,0.001,relu,1,True,15,1222.16592097,2,80,1645,1e-06,0.571666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1646,0.001,relu,1,True,15,1141.31976485,2,80,1646,1e-06,0.574,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1647,0.001,relu,1,True,15,1044.42968297,2,80,1647,1e-06,0.576333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1648,0.001,relu,1,True,15,1150.78568912,2,80,1648,1e-06,0.578666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1649,0.001,relu,1,True,15,1067.04738307,2,80,1649,1e-06,0.581,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1650,0.001,relu,1,True,15,1127.7388258,2,80,1650,1e-06,0.583333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1651,0.001,relu,1,True,15,1106.02224398,2,80,1651,1e-06,0.585666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1652,0.001,relu,1,True,15,1281.40505815,2,80,1652,1e-06,0.588,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1653,0.001,relu,1,True,15,1465.58234382,2,80,1653,1e-06,0.590333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1654,0.001,relu,1,True,15,1151.95539689,2,80,1654,1e-06,0.592666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1655,0.001,relu,1,True,15,1647.16181803,2,80,1655,1e-06,0.595,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1656,0.001,relu,1,True,15,1261.77193594,2,80,1656,1e-06,0.597333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1657,0.001,relu,1,True,15,1105.18305397,2,80,1657,1e-06,0.599666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1658,0.001,relu,1,True,15,1152.20626092,2,80,1658,1e-06,0.602,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1659,0.001,relu,1,True,15,1056.77382898,2,80,1659,1e-06,0.604333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1660,0.001,relu,1,True,15,1389.79914093,2,80,1660,1e-06,0.606666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1661,0.001,relu,1,True,15,1688.78146601,2,80,1661,1e-06,0.609,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1662,0.001,relu,1,True,15,1156.84622002,2,80,1662,1e-06,0.611333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1663,0.001,relu,1,True,15,1136.66047692,2,80,1663,1e-06,0.613666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1664,0.001,relu,1,True,15,1191.48295879,2,80,1664,1e-06,0.616,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1665,0.001,relu,1,True,15,1370.18217897,2,80,1665,1e-06,0.618333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1666,0.001,relu,1,True,15,1184.220366,2,80,1666,1e-06,0.620666666667,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1667,0.001,relu,1,True,15,1046.67838097,2,80,1667,1e-06,0.623,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
1668,0.001,relu,1,True,15,1177.70949006,2,80,1668,1e-06,0.625333333333,True,adam,zscore,13,,,168,,,True,True,,,lecun_uniform
